Detected m/z (primary)	RT Start	RT Apex	RT End	Charge States	Per-Charge Detected m/z	Num Charge States	Primary Charge	Monoisotopic Mass	Mono m/z (primary)	Summed Intensity	Cross-Charge Support	Num Members
423.73175	24.6987	24.7448	24.7448	1	z1:423.7318	1	1	422.72447	423.73175	5.3403e5	1	1
558.28699	24.7448	24.9632	24.9632	5	z5:558.2870	1	5	2776.36501	556.28028	5.3269e5	1	1
625.27997	24.9125	24.9632	24.9632	4	z4:625.2800	1	4	2491.07064	623.77494	5.3233e5	1	1
873.46436	24.6987	24.7837	24.7837	2	z2:873.4644	1	2	1740.90074	871.45765	5.3157e5	1	1
573.29626	24.8227	24.8227	24.9632	5	z5:573.2963	1	5	2851.41139	571.28955	5.3156e5	1	1
863.47998	24.9125	24.9363	24.9632	2	z2:863.4800	1	2	1720.93199	861.47327	5.3124e5	1	1
525.30176	24.6987	24.7448	24.7448	1	z1:525.3018	1	1	523.29113	524.29840	5.3013e5	1	1
399.72577	24.4808	24.5127	24.5127	4	z4:399.7258	1	4	1592.86726	399.22409	5.2995e5	1	1
1117.23291	24.3087	24.3087	24.4332	1	z1:1117.2329	1	1	1114.21892	1115.22620	5.2930e5	1	1
348.69244	24.4332	24.5637	24.5637	4	z4:348.6924	1	4	1386.72725	347.68909	5.2910e5	1	1
647.79993	24.7837	24.7837	24.8227	4	z4:647.7999	1	4	2581.15047	646.29489	5.2846e5	1	1
593.27106	24.5637	24.6205	24.6205	4	z4:593.2711	1	4	2363.03499	591.76602	5.2772e5	1	1
329.19241	24.9125	24.9125	24.9632	4	z4:329.1924	1	4	1310.73384	328.69074	5.2673e5	1	1
477.72446	24.6553	24.6987	24.6987	6	z6:477.7245	1	6	2849.26618	475.88497	5.2534e5	1	1
480.22168	24.0783	24.1215	24.2253	6	z6:480.2217	1	6	2866.25623	478.71665	5.2418e5	1	1
398.20221	24.1522	24.1522	24.2253	1	z1:398.2022	1	1	397.19493	398.20221	5.2175e5	1	1
406.21121	24.6987	24.8227	24.8730	2	z2:406.2112	1	2	808.40116	405.20786	5.2162e5	1	1
503.24478	24.6553	24.6987	24.7448	1	z1:503.2448	1	1	501.23415	502.24143	5.2133e5	1	1
713.35706	24.9363	24.9632	24.9632	1	z1:713.3571	1	1	710.34307	711.35035	5.2131e5	1	1
691.32666	24.0440	24.0440	24.1867	2	z2:691.3267	1	2	1378.63206	690.32331	5.2099e5	1	1
301.69666	24.0440	24.0783	24.1215	4	z4:301.6967	1	4	1198.74410	300.69330	5.2005e5	1	1
386.23972	24.1215	24.1867	24.2738	4	z4:386.2397	1	4	1537.91969	385.48720	5.1951e5	1	1
473.24097	24.6987	24.6987	24.8227	4	z4:473.2410	1	4	1884.92134	472.23761	5.1886e5	1	1
415.74249	24.9363	24.9632	24.9632	2	z2:415.7425	1	2	827.46372	414.73914	5.1767e5	1	1
788.45172	24.7448	24.7837	24.7837	2	z2:788.4517	1	2	1570.87547	786.44501	5.1714e5	1	1
401.67902	24.3087	24.3087	24.3780	5	z5:401.6790	1	5	1999.34528	400.87633	5.1605e5	1	1
392.73056	24.4808	24.5127	24.6553	4	z4:392.7306	1	4	1562.87972	391.72721	5.1603e5	1	1
334.93771	24.9125	24.9125	24.9632	4	z4:334.9377	1	4	1333.71504	334.43604	5.1593e5	1	1
321.68103	24.3780	24.3780	24.6553	2	z2:321.6810	1	2	640.34415	321.17935	5.1548e5	1	1
661.35303	24.1867	24.3780	24.3780	2	z2:661.3530	1	2	1318.68479	660.34967	5.1523e5	1	1
562.27563	24.3087	24.3432	24.4332	1	z1:562.2756	1	1	559.26165	560.26893	5.1481e5	1	1
374.20023	24.4332	24.5127	24.6553	2	z2:374.2002	1	2	744.37919	373.19687	5.1366e5	1	1
603.34558	24.8227	24.9632	24.9632	1	z1:603.3456	1	1	599.32824	600.33552	5.1298e5	1	1
831.49438	24.2738	24.3087	24.3432	2	z2:831.4944	1	2	1656.96080	829.48768	5.1236e5	1	1
390.70349	24.0440	24.0440	24.0783	1	z1:390.7035	1	1	389.69621	390.70349	5.0974e5	1	1
398.20221	24.9125	24.9125	24.9632	2	z2:398.2022	1	2	792.38316	397.19885	5.0942e5	1	1
727.96100	24.3432	24.3432	24.3780	3	z3:727.9610	1	3	2174.84104	725.95429	5.0888e5	1	1
733.38251	24.3780	24.3780	24.4808	2	z2:733.3825	1	2	1460.73704	731.37580	5.0827e5	1	1
418.16159	24.6987	24.6987	24.8227	1	z1:418.1616	1	1	417.15431	418.16159	5.0753e5	1	1
308.70990	24.7448	24.7837	24.8730	4	z4:308.7099	1	4	1228.80378	308.20822	5.0748e5	1	1
332.16306	24.6205	24.7837	24.8227	3	z3:332.1631	1	3	991.46063	331.49415	5.0614e5	1	1
387.28436	24.6553	24.6987	24.8227	5	z5:387.2844	1	5	1929.37872	386.88302	5.0608e5	1	1
422.20013	24.3087	24.5127	24.6205	3	z3:422.2001	1	3	1262.57522	421.86568	5.0557e5	1	1
540.26654	24.0440	24.0783	24.1522	2	z2:540.2665	1	2	1076.51182	539.26319	5.0045e5	1	1
510.25491	24.2253	24.3780	24.3780	2	z2:510.2549	1	2	1016.48856	509.25156	4.9947e5	1	1
353.22980	24.2253	24.3432	24.3432	1	z1:353.2298	1	1	352.22252	353.22980	4.9866e5	1	1
305.63437	24.0440	24.2253	24.2253	4	z4:305.6344	1	4	1216.50166	305.13269	4.9723e5	1	1
551.35455	24.7837	24.8730	24.9363	2	z2:551.3546	1	2	1098.68784	550.35120	4.9665e5	1	1
644.37170	24.6553	24.8227	24.8730	2	z2:644.3717	1	2	1284.72215	643.36835	4.9631e5	1	1
679.63989	24.9363	24.9632	24.9632	3	z3:679.6399	1	3	2031.88443	678.30209	4.9613e5	1	1
387.28006	24.6553	24.6987	24.8730	5	z5:387.2801	1	5	1927.35050	386.47738	4.9606e5	1	1
664.62640	24.0440	24.1867	24.2738	4	z4:664.6264	1	4	2648.45638	663.12137	4.9509e5	1	1
496.32361	24.9125	24.9632	24.9632	1	z1:496.3236	1	1	495.31633	496.32361	4.9480e5	1	1
563.34009	24.9125	24.9363	24.9632	2	z2:563.3401	1	2	1122.65891	562.33673	4.9429e5	1	1
732.43414	24.9125	24.9363	24.9632	2	z2:732.4341	1	2	1458.84031	730.42743	4.9272e5	1	1
638.35132	24.0440	24.1215	24.1522	2	z2:638.3513	1	2	1272.68137	637.34796	4.9103e5	1	1
559.76770	24.3432	24.4332	24.4332	6	z6:559.7677	1	6	3344.53570	558.42989	4.8971e5	1	1
732.36298	24.0440	24.0440	24.1522	2	z2:732.3630	1	2	1458.69798	730.35627	4.8869e5	1	1
302.15753	24.8227	24.9363	24.9632	4	z4:302.1575	1	4	1204.60102	302.15753	4.8777e5	1	1
372.21570	24.3780	24.3780	24.4332	4	z4:372.2157	1	4	1478.81356	370.71067	4.8627e5	1	1
366.18768	24.4808	24.5127	24.5637	2	z2:366.1877	1	2	729.35746	365.68601	4.8596e5	1	1
772.40576	24.0783	24.1522	24.1867	1	z1:772.4058	1	1	769.39178	770.39905	4.8562e5	1	1
399.68951	24.0440	24.0783	24.1522	4	z4:399.6895	1	4	1590.71553	398.68616	4.8535e5	1	1
329.18115	24.2253	24.3087	24.3780	4	z4:329.1812	1	4	1312.69550	329.18115	4.8524e5	1	1
391.18246	24.0440	24.0783	24.1867	5	z5:391.1825	1	5	1944.85581	389.97844	4.8518e5	1	1
300.68939	24.5637	24.6987	24.7837	4	z4:300.6894	1	4	1198.72846	300.68939	4.8419e5	1	1
455.18347	24.8730	24.8730	24.9125	4	z4:455.1835	1	4	1812.69136	454.18012	4.8335e5	1	1
510.27451	24.0440	24.0440	24.1215	1	z1:510.2745	1	1	508.26387	509.27115	4.8218e5	1	1
846.50183	24.8730	24.8730	24.9632	2	z2:846.5018	1	2	1686.97569	844.49512	4.8217e5	1	1
457.76663	24.3780	24.3780	24.5637	4	z4:457.7666	1	4	1825.03071	457.26495	4.8141e5	1	1
667.15198	24.5127	24.5127	24.5637	6	z6:667.1520	1	6	3985.83130	665.31249	4.8123e5	1	1
509.22433	24.6205	24.6553	24.6987	2	z2:509.2243	1	2	1014.42741	508.22098	4.8081e5	1	1
667.23987	24.0783	24.1215	24.1522	5	z5:667.2399	1	5	3323.13612	665.63450	4.7942e5	1	1
493.26294	24.5127	24.6987	24.6987	2	z2:493.2629	1	2	982.50462	492.25958	4.7852e5	1	1
328.18036	24.4332	24.5127	24.5127	4	z4:328.1804	1	4	1306.68562	327.67868	4.7775e5	1	1
762.39777	24.8730	24.9125	24.9363	1	z1:762.3978	1	1	760.38713	761.39441	4.7758e5	1	1
561.27448	24.0440	24.0440	24.1215	2	z2:561.2745	1	2	1118.52769	560.27112	4.7750e5	1	1
547.27087	24.8227	24.8730	24.9125	1	z1:547.2709	1	1	546.26360	547.27087	4.7742e5	1	1
361.66821	24.1867	24.3087	24.3087	4	z4:361.6682	1	4	1436.62362	360.16318	4.7596e5	1	1
493.71652	24.1867	24.1867	24.2738	5	z5:493.7165	1	5	2455.51939	492.11115	4.7574e5	1	1
430.24042	24.7837	24.9363	24.9632	4	z4:430.2404	1	4	1714.92585	429.73874	4.7546e5	1	1
302.18134	24.2738	24.3432	24.4808	4	z4:302.1813	1	4	1202.68953	301.67966	4.7501e5	1	2
321.49799	24.1867	24.2253	24.2738	6	z6:321.4980	1	6	1916.92413	320.49463	4.7475e5	1	1
401.25046	24.1522	24.2738	24.3432	2	z2:401.2505	1	2	798.47965	400.24710	4.7446e5	1	1
358.20056	24.5127	24.5637	24.6205	4	z4:358.2006	1	4	1422.75301	356.69553	4.7406e5	1	1
482.25998	24.0440	24.1522	24.1522	4	z4:482.2600	1	4	1918.99068	480.75495	4.7360e5	1	1
324.68625	24.2253	24.2738	24.3432	2	z2:324.6862	1	2	645.35123	323.68289	4.7346e5	1	1
416.72916	24.7448	24.7837	24.7837	1	z1:416.7292	1	1	415.72188	416.72916	4.7198e5	1	1
707.36597	24.3432	24.5637	24.5637	2	z2:707.3660	1	2	1408.70396	705.35926	4.7180e5	1	1
462.19293	24.6987	24.6987	24.8227	1	z1:462.1929	1	1	461.18566	462.19293	4.7054e5	1	1
378.66925	24.7448	24.7448	24.8730	2	z2:378.6693	1	2	753.31724	377.66590	4.6959e5	1	1
452.22400	24.4332	24.4332	24.5127	1	z1:452.2240	1	1	450.21337	451.22064	4.6931e5	1	1
388.29135	24.9125	24.9125	24.9632	5	z5:388.2914	1	5	1930.40025	387.08733	4.6776e5	1	1
437.93216	24.6987	24.8227	24.9125	4	z4:437.9322	1	4	1745.69282	437.43048	4.6628e5	1	1
420.24030	24.9125	24.9125	24.9632	2	z2:420.2403	1	2	836.45933	419.23694	4.6545e5	1	1
432.18582	24.8730	24.8730	24.9363	2	z2:432.1858	1	2	860.35038	431.18247	4.6287e5	1	1
433.18735	24.7448	24.7837	24.8227	4	z4:433.1873	1	4	1726.71357	432.68567	4.6237e5	1	1
374.17834	24.1867	24.2738	24.2738	4	z4:374.1783	1	4	1488.67085	373.17499	4.6210e5	1	1
330.66876	24.4808	24.5127	24.5637	4	z4:330.6688	1	4	1314.63252	329.66541	4.6128e5	1	1
627.27856	24.4808	24.4808	24.5127	2	z2:627.2786	1	2	1250.53587	626.27521	4.6123e5	1	1
537.24738	24.2738	24.3780	24.3780	2	z2:537.2474	1	2	1070.47349	536.24402	4.6096e5	1	1
345.17657	24.6987	24.7448	24.8227	4	z4:345.1766	1	4	1372.66377	344.17322	4.6045e5	1	1
688.36237	24.4332	24.4808	24.4808	2	z2:688.3624	1	2	1372.70347	687.35901	4.6040e5	1	1
592.25684	24.6553	24.7448	24.7448	2	z2:592.2568	1	2	1180.49241	591.25348	4.5959e5	1	1
548.25659	24.0440	24.0440	24.0783	2	z2:548.2566	1	2	1092.49192	547.25324	4.5790e5	1	1
512.75513	24.4808	24.5127	24.5127	2	z2:512.7551	1	2	1021.48899	511.75177	4.5730e5	1	1
412.22418	24.8730	24.8730	24.9632	6	z6:412.2242	1	6	2461.28130	411.22083	4.5604e5	1	1
549.26202	24.1522	24.1867	24.1867	2	z2:549.2620	1	2	1094.50279	548.25867	4.5528e5	1	1
560.73224	24.7837	24.7837	24.8227	4	z4:560.7322	1	4	2230.87301	558.72553	4.5438e5	1	1
312.15903	24.4808	24.4808	24.5127	6	z6:312.1590	1	6	1862.89708	311.49012	4.5402e5	1	1
470.27151	24.3780	24.3780	24.4332	5	z5:470.2715	1	5	2342.30777	469.46883	4.5234e5	1	1
359.24796	24.0440	24.1215	24.2253	5	z5:359.2480	1	5	1787.18997	358.44527	4.5215e5	1	1
962.46179	24.3780	24.4332	24.4332	2	z2:962.4618	1	2	1918.89561	960.45508	4.5206e5	1	1
444.75980	24.8227	24.9125	24.9632	4	z4:444.7598	1	4	1773.00337	444.25812	4.5192e5	1	1
627.78644	24.5637	24.7448	24.7448	2	z2:627.7864	1	2	1251.55161	626.78308	4.5023e5	1	1
439.21271	24.2738	24.2738	24.3087	4	z4:439.2127	1	4	1748.80830	438.20935	4.5003e5	1	1
498.23633	24.6553	24.6987	24.7837	4	z4:498.2363	1	4	1984.90279	497.23297	4.4986e5	1	1
380.18420	24.4332	24.4808	24.5127	4	z4:380.1842	1	4	1510.68758	378.67917	4.4964e5	1	1
618.31738	24.3432	24.3780	24.3780	1	z1:618.3174	1	1	616.30675	617.31403	4.4868e5	1	1
309.66306	24.6987	24.6987	24.7448	1	z1:309.6631	1	1	308.65578	309.66306	4.4785e5	1	1
583.25781	24.6205	24.6987	24.7837	6	z6:583.2578	1	6	3485.47638	581.92001	4.4778e5	1	1
363.71039	24.6205	24.6205	24.6553	5	z5:363.7104	1	5	1808.49878	362.70703	4.4756e5	1	1
438.24570	24.0440	24.0783	24.0783	2	z2:438.2457	1	2	872.47013	437.24234	4.4742e5	1	1
308.70477	24.7448	24.7837	24.8227	4	z4:308.7048	1	4	1226.77657	307.70142	4.4685e5	1	1
446.72614	24.0440	24.0440	24.0783	4	z4:446.7261	1	4	1778.86202	445.72278	4.4681e5	1	1
621.26447	24.5637	24.5637	24.6553	3	z3:621.2645	1	3	1856.75815	619.92666	4.4669e5	1	1
474.24222	24.3087	24.3087	24.4332	4	z4:474.2422	1	4	1886.91964	472.73719	4.4652e5	1	1
520.25043	24.3780	24.4808	24.5127	2	z2:520.2504	1	2	1036.47959	519.24707	4.4619e5	1	1
560.33862	24.0440	24.1867	24.2253	2	z2:560.3386	1	2	1116.65598	559.33527	4.4574e5	1	1
300.17880	24.8227	24.8730	24.9125	4	z4:300.1788	1	4	1196.68610	300.17880	4.4490e5	1	1
598.23505	24.6987	24.7448	24.7448	4	z4:598.2350	1	4	2382.89095	596.73001	4.4422e5	1	1
649.29767	24.8227	24.9363	24.9632	1	z1:649.2977	1	1	646.28368	647.29096	4.4417e5	1	1
332.65768	24.7837	24.8730	24.9632	4	z4:332.6577	1	4	1322.58821	331.65433	4.4315e5	1	1
1117.25415	24.6987	24.7837	24.7837	3	z3:1117.2542	1	3	3340.71378	1114.57854	4.4125e5	1	1
358.68646	24.8730	24.9632	24.9632	4	z4:358.6865	1	4	1428.71003	358.18478	4.4040e5	1	1
599.78052	24.7837	24.8227	24.8730	6	z6:599.7805	1	6	3582.60590	598.10826	4.4037e5	1	1
316.68365	24.6553	24.6987	24.7837	4	z4:316.6837	1	4	1258.69209	315.68030	4.4035e5	1	1
439.72617	24.8730	24.9125	24.9125	2	z2:439.7262	1	2	874.42771	438.22113	4.3718e5	1	1
450.21408	24.1867	24.2738	24.3432	2	z2:450.2141	1	2	896.40690	449.21073	4.3658e5	1	1
452.70767	24.8730	24.8730	24.9125	4	z4:452.7077	1	4	1802.78816	451.70432	4.3597e5	1	1
328.65710	24.6553	24.6987	24.6987	4	z4:328.6571	1	4	1308.59260	328.15543	4.3521e5	1	1
426.71335	24.9363	24.9363	24.9632	4	z4:426.7133	1	4	1696.80416	425.20832	4.3410e5	1	1
829.40564	24.2253	24.3087	24.3432	1	z1:829.4056	1	1	826.39165	827.39893	4.3408e5	1	1
530.77112	24.5127	24.5127	24.5637	5	z5:530.7711	1	5	2640.79237	529.16575	4.3395e5	1	1
441.28064	24.1522	24.1867	24.1867	4	z4:441.2806	1	4	1757.08003	440.27728	4.3383e5	1	1
341.95001	24.7837	24.7837	24.9363	4	z4:341.9500	1	4	1363.77094	341.95001	4.3379e5	1	1
385.19070	24.6987	24.7837	24.7837	2	z2:385.1907	1	2	767.36350	384.68903	4.3249e5	1	1
474.22858	24.8730	24.9632	24.9632	2	z2:474.2286	1	2	944.43589	473.22522	4.3204e5	1	1
503.73355	24.4332	24.4808	24.5127	2	z2:503.7336	1	2	1004.44919	503.23187	4.3169e5	1	1
628.32166	24.4332	24.4808	24.5127	2	z2:628.3217	1	2	1252.62205	627.31830	4.3117e5	1	1
529.74463	24.6553	24.6553	24.6987	4	z4:529.7446	1	4	2108.92928	528.23960	4.3099e5	1	1
728.01660	24.5637	24.6553	24.7448	3	z3:728.0166	1	3	2175.00785	726.00989	4.3098e5	1	1
1244.62158	24.3432	24.3432	24.4808	1	z1:1244.6216	1	1	1241.60760	1242.61487	4.2998e5	1	1
361.18274	24.9363	24.9632	24.9632	1	z1:361.1827	1	1	360.17546	361.18274	4.2946e5	1	1
360.84839	24.7837	24.8227	24.8227	3	z3:360.8484	1	3	1078.51998	360.51394	4.2892e5	1	1
722.35352	24.7448	24.7448	24.7837	4	z4:722.3535	1	4	2879.36483	720.84848	4.2806e5	1	1
764.33423	24.3780	24.4808	24.4808	2	z2:764.3342	1	2	1522.64048	762.32752	4.2782e5	1	1
551.25671	24.6553	24.6553	24.7837	1	z1:551.2567	1	1	550.24944	551.25671	4.2766e5	1	1
408.87683	24.8730	24.8730	24.9125	6	z6:408.8768	1	6	2441.19720	407.87348	4.2743e5	1	1
844.37946	24.3087	24.3780	24.4332	2	z2:844.3795	1	2	1682.73094	842.37275	4.2652e5	1	1
422.70047	24.9125	24.9632	24.9632	4	z4:422.7005	1	4	1682.75935	421.69712	4.2651e5	1	1
578.28430	24.6205	24.6205	24.6987	1	z1:578.2843	1	1	576.27367	577.28095	4.2636e5	1	1
373.68250	24.9125	24.9363	24.9632	2	z2:373.6825	1	2	743.34373	372.67914	4.2617e5	1	1
478.21207	24.5637	24.6987	24.6987	1	z1:478.2121	1	1	477.20479	478.21207	4.2615e5	1	1
521.72186	24.0440	24.1215	24.1215	4	z4:521.7219	1	4	2078.84493	520.71851	4.2518e5	1	1
482.18997	24.8730	24.9125	24.9363	4	z4:482.1900	1	4	1920.71736	481.18662	4.2501e5	1	1
624.33289	24.8730	24.9363	24.9632	1	z1:624.3329	1	1	621.31890	622.32618	4.2499e5	1	1
720.33319	24.6553	24.6553	24.8730	2	z2:720.3332	1	2	1434.63841	718.32648	4.2471e5	1	1
604.30426	24.0440	24.1215	24.1215	2	z2:604.3043	1	2	1204.58726	603.30091	4.2420e5	1	1
445.22089	24.3087	24.4808	24.5127	2	z2:445.2209	1	2	886.42051	444.21753	4.2364e5	1	1
459.72867	24.0440	24.0440	24.1215	5	z5:459.7287	1	5	2285.58012	458.12330	4.2234e5	1	1
365.18497	24.0440	24.0440	24.1522	2	z2:365.1850	1	2	726.34867	364.18161	4.2207e5	1	1
409.69653	24.0440	24.1215	24.1215	4	z4:409.6965	1	4	1632.75032	409.19486	4.2146e5	1	1
727.99066	24.6553	24.7448	24.7837	3	z3:727.9907	1	3	2174.93003	725.98395	4.2091e5	1	1
725.35577	24.3432	24.4332	24.4332	1	z1:725.3558	1	1	722.34179	723.34906	4.2076e5	1	1
715.03741	24.8227	24.9632	24.9632	3	z3:715.0374	1	3	2136.07029	713.03070	4.2034e5	1	1
368.19223	24.3432	24.4808	24.4808	4	z4:368.1922	1	4	1466.73311	367.69055	4.1991e5	1	1
516.26514	24.9125	24.9632	24.9632	2	z2:516.2651	1	2	1028.50901	515.26178	4.1984e5	1	1
568.22150	24.0440	24.0783	24.1215	1	z1:568.2215	1	1	565.20751	566.21479	4.1974e5	1	1
521.27417	24.4332	24.4808	24.5127	2	z2:521.2742	1	2	1039.53043	520.77249	4.1914e5	1	1
866.44519	24.8227	24.8730	24.8730	2	z2:866.4452	1	2	1726.86241	864.43848	4.1780e5	1	1
349.17761	24.4808	24.5637	24.6205	2	z2:349.1776	1	2	694.33396	348.17426	4.1774e5	1	1
300.17191	24.0440	24.0783	24.1867	2	z2:300.1719	1	2	597.32590	299.67023	4.1697e5	1	1
1499.73120	24.2738	24.3432	24.3432	3	z3:1499.7312	1	3	4481.12145	1494.71443	4.1686e5	1	1
429.73679	24.0440	24.0783	24.0783	4	z4:429.7368	1	4	1712.91133	429.23511	4.1587e5	1	1
935.45953	24.2253	24.2738	24.2738	2	z2:935.4595	1	2	1864.89110	933.45282	4.1452e5	1	1
514.76587	24.3432	24.3432	24.3780	4	z4:514.7659	1	4	2051.02095	513.76251	4.1442e5	1	1
535.24390	24.9363	24.9632	24.9632	1	z1:535.2439	1	1	534.23662	535.24390	4.1358e5	1	1
414.18069	24.6553	24.7448	24.8227	1	z1:414.1807	1	1	413.17342	414.18069	4.1302e5	1	1
388.69498	24.6987	24.6987	24.7448	2	z2:388.6950	1	2	774.37205	388.19330	4.1214e5	1	1
615.27008	24.7837	24.8730	24.8730	2	z2:615.2701	1	2	1226.51890	614.26673	4.1169e5	1	1
310.65784	24.7837	24.9363	24.9632	3	z3:310.6578	1	3	926.94497	309.98893	4.1100e5	1	1
703.36328	24.3780	24.4808	24.4808	2	z2:703.3633	1	2	1402.70530	702.35993	4.1100e5	1	1
401.73376	24.3087	24.3087	24.4332	4	z4:401.7338	1	4	1598.89253	400.73041	4.0948e5	1	1
418.70978	24.6205	24.6987	24.6987	2	z2:418.7098	1	2	832.39494	417.20475	4.0696e5	1	1
397.19983	24.7837	24.8227	24.8730	2	z2:397.1998	1	2	790.37840	396.19647	4.0612e5	1	1
372.22247	24.5637	24.5637	24.6205	2	z2:372.2225	1	2	740.42368	371.21912	4.0506e5	1	1
324.14755	24.3087	24.3780	24.4808	4	z4:324.1476	1	4	1290.55439	323.64588	4.0496e5	1	1
745.42285	24.1867	24.2738	24.2738	2	z2:745.4229	1	2	1484.81773	743.41614	4.0446e5	1	1
759.47125	24.6987	24.7448	24.7837	5	z5:759.4713	1	5	3782.28633	757.46454	4.0382e5	1	1
470.22528	24.1522	24.1867	24.2738	2	z2:470.2253	1	2	936.42930	469.22193	4.0316e5	1	1
1028.52490	24.3432	24.4332	24.4332	4	z4:1028.5249	1	4	4099.03360	1025.76568	4.0310e5	1	1
329.67023	24.6987	24.6987	24.8227	4	z4:329.6702	1	4	1314.65180	329.67023	4.0170e5	1	1
370.20789	24.3087	24.3432	24.3432	4	z4:370.2079	1	4	1474.79573	369.70621	4.0139e5	1	1
372.22385	24.0440	24.0783	24.1215	2	z2:372.2238	1	2	740.42643	371.22049	4.0057e5	1	1
699.27557	24.0440	24.0440	24.0783	2	z2:699.2756	1	2	1394.52988	698.27222	4.0011e5	1	1
540.26184	24.2738	24.3087	24.3087	2	z2:540.2618	1	2	1076.50242	539.25849	3.9884e5	1	1
326.17575	24.9125	24.9363	24.9632	2;4	z2:651.3467;z4:326.1758	2	4	1296.66048	325.17240	3.9821e5	1	2
517.27045	24.7448	24.7448	24.8227	4	z4:517.2704	1	4	2063.04597	516.76877	3.9731e5	1	1
424.23315	24.0783	24.1867	24.1867	4	z4:424.2332	1	4	1686.88338	422.72812	3.9706e5	1	1
411.22198	24.5127	24.5127	24.6205	3	z3:411.2220	1	3	1227.63406	410.21863	3.9638e5	1	1
468.74741	24.9363	24.9363	24.9632	2	z2:468.7474	1	2	932.47019	467.24237	3.9502e5	1	1
1472.91797	24.5127	24.5127	24.6553	2	z2:1472.9180	1	2	2934.79119	1468.40287	3.9460e5	1	1
494.26617	24.3087	24.3780	24.3780	2	z2:494.2662	1	2	984.51109	493.26282	3.9337e5	1	1
458.19989	24.6553	24.8730	24.8730	2	z2:458.1999	1	2	912.37852	457.19654	3.9335e5	1	1
1135.52930	24.6205	24.6553	24.6553	2	z2:1135.5293	1	2	2263.02391	1132.51923	3.9272e5	1	1
749.34064	24.2738	24.3087	24.3432	2	z2:749.3406	1	2	1492.65330	747.33393	3.9147e5	1	1
773.37592	24.9125	24.9363	24.9632	1	z1:773.3759	1	1	770.36193	771.36921	3.9107e5	1	1
367.21317	24.3780	24.4808	24.5127	4	z4:367.2132	1	4	1462.81685	366.71149	3.9079e5	1	1
393.21033	24.3432	24.3432	24.3780	4	z4:393.2103	1	4	1564.79878	392.20697	3.9078e5	1	1
385.17642	24.5637	24.6205	24.6205	4	z4:385.1764	1	4	1534.66987	384.67474	3.8913e5	1	1
312.99634	24.0783	24.1867	24.1867	6	z6:312.9963	1	6	1865.91424	311.99298	3.8837e5	1	1
356.92068	24.6987	24.6987	24.7448	6	z6:356.9207	1	6	2131.46703	356.25178	3.8830e5	1	1
354.63617	24.3780	24.4332	24.4808	4	z4:354.6362	1	4	1412.50886	354.13449	3.8800e5	1	1
415.19214	24.5637	24.6205	24.6987	4	z4:415.1921	1	4	1652.72603	414.18878	3.8702e5	1	1
661.38513	24.7448	24.7448	24.7837	2	z2:661.3851	1	2	1318.74900	660.38178	3.8693e5	1	1
727.36023	24.6553	24.6987	24.6987	3	z3:727.3602	1	3	2173.03873	725.35352	3.8555e5	1	1
659.41016	24.2253	24.2738	24.3432	2	z2:659.4102	1	2	1314.79905	658.40680	3.8495e5	1	1
650.27710	24.7837	24.8227	24.9363	1	z1:650.2771	1	1	647.26311	648.27039	3.8459e5	1	1
553.29675	24.8730	24.9125	24.9363	2	z2:553.2968	1	2	1102.57224	552.29340	3.8391e5	1	1
455.18713	24.4808	24.5637	24.6205	1	z1:455.1871	1	1	454.17986	455.18713	3.8386e5	1	1
362.17422	24.7837	24.8227	24.8730	4	z4:362.1742	1	4	1442.66108	361.67255	3.8378e5	1	1
445.24042	24.9363	24.9632	24.9632	2	z2:445.2404	1	2	886.45957	444.23706	3.8335e5	1	1
957.42737	24.7837	24.7837	24.8227	2	z2:957.4274	1	2	1908.82676	955.42066	3.8314e5	1	1
362.65909	24.2253	24.2738	24.3087	1	z1:362.6591	1	1	361.65181	362.65909	3.8246e5	1	1
318.65500	24.4808	24.5127	24.7448	6	z6:318.6550	1	6	1901.87291	317.98610	3.8171e5	1	1
315.65448	24.0440	24.0783	24.2253	4	z4:315.6545	1	4	1256.58210	315.15280	3.8163e5	1	1
540.24048	24.0440	24.1215	24.1867	2	z2:540.2405	1	2	1076.45969	539.23712	3.8139e5	1	1
399.74991	24.0783	24.0783	24.1215	4	z4:399.7499	1	4	1592.96382	399.24823	3.8129e5	1	1
401.17758	24.6987	24.6987	24.8227	2	z2:401.1776	1	2	798.33390	400.17423	3.8099e5	1	1
700.39832	24.8730	24.8730	24.9632	4	z4:700.3983	1	4	2786.52725	697.63909	3.8079e5	1	1
377.17719	24.0783	24.0783	24.2738	2	z2:377.1772	1	2	750.33311	376.17383	3.8037e5	1	1
668.29285	24.2253	24.2738	24.2738	5	z5:668.2928	1	5	3327.39766	666.48681	3.8019e5	1	1
903.47778	24.9125	24.9632	24.9632	2	z2:903.4778	1	2	1800.92759	901.47107	3.8000e5	1	1
570.24329	24.9363	24.9363	24.9632	4	z4:570.2433	1	4	2268.91720	568.23658	3.7933e5	1	1
392.20764	24.0783	24.1215	24.1215	2	z2:392.2076	1	2	780.39402	391.20429	3.7893e5	1	1
862.40723	24.1867	24.1867	24.2253	2	z2:862.4072	1	2	1718.78648	860.40052	3.7812e5	1	1
474.23053	24.6205	24.7448	24.7448	2	z2:474.2305	1	2	944.43980	473.22717	3.7780e5	1	1
